#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1.40363659769856E+018,0.4391248398,0.2017600615,-0.0432841654,6.5622832917,-1.1114203333,-7.4857428333
1.40363659770356E+018,0.4328416545,0.2031563249,-0.0404916386,6.5132500417,-1.0950759167,-7.4939150417
1.40363659770856E+018,0.4216715473,0.2038544566,-0.046774824,6.52142225,-1.12776475,-7.575637125
1.40363659771356E+018,0.4111995718,0.2003637981,-0.0481710874,6.5377666667,-1.0215260417,-7.5919815417
1.40363659771856E+018,0.3972369378,0.1996656664,-0.0488692191,6.4887334167,-0.980665,-7.5919815417
1.40363659772356E+018,0.3804817769,0.2010619298,-0.0544542727,6.5050778333,-0.980665,-7.60015375
1.40363659772856E+018,0.3700098014,0.1989675347,-0.0523598776,6.6113165417,-1.0378704583,-7.6410147917
1.40363659773356E+018,0.3553490357,0.1933824811,-0.0544542727,6.644005375,-1.02969825,-7.6164981667
1.40363659773856E+018,0.3427826651,0.1940806128,-0.053756141,6.6603497917,-1.0378704583,-7.60015375
1.40363659774356E+018,0.3344050847,0.1926843494,-0.0579449312,6.7338996667,-0.980665,-7.5838093333
1.40363659774856E+018,0.3323106896,0.1905899543,-0.0586430629,6.791105125,-0.8417374583,-7.5184316667
1.40363659775356E+018,0.3246312409,0.1884955592,-0.0565486678,6.7747607083,-0.760015375,-7.4367095833
1.40363659775856E+018,0.3162536605,0.1864011641,-0.0635299848,6.8483105833,-0.7681875833,-7.428537375
1.40363659776356E+018,0.3120648703,0.1822123739,-0.0719075652,6.889171625,-0.6701210833,-7.40402075
1.40363659776856E+018,0.3050835532,0.184306769,-0.0740019603,6.8973438333,-0.6047434167,-7.3386430833
1.40363659777356E+018,0.2994984996,0.1870992958,-0.0719075652,6.938204875,-0.63743225,-7.256921
1.40363659777856E+018,0.2953097094,0.1822123739,-0.067718775,6.91368825,-0.5557101667,-7.232404375
1.40363659778356E+018,0.2883283924,0.1829105056,-0.0621337214,6.8319661667,-0.4821602917,-7.183371125
1.40363659778856E+018,0.2848377339,0.1870992958,-0.053756141,6.81562175,-0.4576436667,-7.1915433333
1.40363659779356E+018,0.2813470754,0.184306769,-0.0460766923,6.8483105833,-0.4494714583,-7.183371125
1.40363659779856E+018,0.2694788365,0.1815142422,-0.0425860337,6.7992773333,-0.3595771667,-7.20788775
1.40363659780356E+018,0.2597049927,0.1794198471,-0.0397935069,6.7502440833,-0.3105439167,-7.183371125
1.40363659780856E+018,0.2492330172,0.1738347935,-0.0363028484,6.7829329167,-0.269682875,-7.1915433333
1.40363659781356E+018,0.2317797247,0.1647590814,-0.0390953752,6.7992773333,-0.1552719583,-7.1016490417
1.40363659781856E+018,0.2164208272,0.1612684229,-0.0474729557,6.8237939583,-0.1062387083,-7.060788
1.40363659782356E+018,0.1940806128,0.149400184,-0.0621337214,6.9708937083,0.0081722083,-7.0280991667
1.40363659782856E+018,0.1801179788,0.1382300768,-0.0760963554,7.0444435833,0.04903325,-7.0199269583
1.40363659783356E+018,0.170344135,0.1368338134,-0.0907571211,7.0689602083,0.0408610417,-6.8809994167
1.40363659783856E+018,0.1619665546,0.1333431549,-0.1033234917,7.1670267083,0.04903325,-6.8237939583
1.40363659784356E+018,0.1535889742,0.1242674427,-0.1158898623,7.1751989167,0.0817220833,-6.791105125
1.40363659784856E+018,0.1528908425,0.1186823891,-0.1263618378,7.2160599583,0.024516625,-6.7584162917
1.40363659785356E+018,0.1507964474,0.116587994,-0.13543755,7.2242321667,0.0163444167,-6.742071875
1.40363659785856E+018,0.1514945791,0.1123992038,-0.1389282085,7.281437625,-0.0817220833,-6.7992773333
1.40363659786356E+018,0.1577777644,0.109606677,-0.1403244719,7.1751989167,-0.14709975,-6.8483105833
1.40363659786856E+018,0.163362818,0.1082104136,-0.1382300768,7.10982125,-0.2288218333,-6.8728272083
1.40363659787356E+018,0.1661553448,0.1061160185,-0.1340412866,7.0689602083,-0.24516625,-6.9627215
1.40363659787856E+018,0.1717403984,0.10262536,-0.1200786525,6.9463770833,-0.1307553333,-6.938204875
1.40363659788356E+018,0.1731366618,0.0935496479,-0.1110029404,6.8728272083,-0.0898942917,-6.864655
1.40363659788856E+018,0.1696460033,0.0823795407,-0.1117010721,6.9300326667,-0.04903325,-6.8973438333
1.40363659789356E+018,0.1612684229,0.067718775,-0.1075122819,6.987238125,0.0326888333,-6.7584162917
1.40363659789856E+018,0.1577777644,0.0628318531,-0.1047197551,7.0280991667,0.0326888333,-6.7012108333
1.40363659790356E+018,0.1500983157,0.053756141,-0.1068141502,7.10982125,0.0326888333,-6.5867999167
1.40363659790856E+018,0.1445132621,0.0411897703,-0.109606677,7.20788775,0.1307553333,-6.4151835417
1.40363659791356E+018,0.1361356817,0.0300196631,-0.1103048087,7.281437625,0.1307553333,-6.2844282083
1.40363659791856E+018,0.1284562329,0.0258308729,-0.1033234917,7.40402075,0.2288218333,-6.202706125
1.40363659792356E+018,0.1221730476,0.0118682389,-0.1005309649,7.453054,0.318716125,-6.0637785833
1.40363659792856E+018,0.1110029404,0.0076794487,-0.0963421747,7.4693984167,0.34323275,-5.9984009167
1.40363659793356E+018,0.0963421747,0.0027925268,-0.0935496479,7.5919815417,0.34323275,-5.9902287083
1.40363659793856E+018,0.0844739358,-0.006981317,-0.0977384381,7.60015375,0.3268883333,-6.0229175417
1.40363659794356E+018,0.0719075652,-0.0125663706,-0.0984365698,7.575637125,0.269682875,-6.080123
1.40363659794856E+018,0.0593411946,-0.0132645023,-0.10262536,7.5102594583,0.2124774167,-6.1863617083
1.40363659795356E+018,0.0488692191,-0.0188495559,-0.10262536,7.4612262083,0.2288218333,-6.3579780833
1.40363659795856E+018,0.0488692191,-0.0293215314,-0.0977384381,7.330470875,0.1552719583,-6.4070113333
1.40363659796356E+018,0.0495673508,-0.0314159265,-0.0837758041,7.2405765833,0.0572054583,-6.4560445833
1.40363659796856E+018,0.0530580093,-0.0432841654,-0.0726056969,7.232404375,0.0081722083,-6.5132500417
1.40363659797356E+018,0.0509636142,-0.0530580093,-0.0586430629,7.256921,0.0980665,-6.5377666667
1.40363659797856E+018,0.0544542727,-0.0600393263,-0.0488692191,7.256921,0.1144109167,-6.4397001667
1.40363659798356E+018,0.0558505361,-0.0705113018,-0.0439822972,7.30595425,0.0653776667,-6.4315279583
1.40363659798856E+018,0.0642281165,-0.0802851456,-0.0432841654,7.379504125,0.0326888333,-6.2680837917
1.40363659799356E+018,0.0705113018,-0.0858701992,-0.0411897703,7.477570625,0.0980665,-6.1618450833
1.40363659799856E+018,0.0726056969,-0.0928515162,-0.0404916386,7.5347760833,0.0572054583,-6.0147453333
1.40363659800356E+018,0.0712094335,-0.0998328332,-0.0397935069,7.5919815417,0.122583125,-5.8758177917
1.40363659800856E+018,0.0656243799,-0.1019272283,-0.0286233997,7.60015375,0.2043052083,-5.7777512917
1.40363659801356E+018,0.0642281165,-0.0998328332,-0.0272271363,7.5674649167,0.196133,-5.6551681667
1.40363659801856E+018,0.0551524044,-0.1123992038,-0.0188495559,7.4857428333,0.24516625,-5.5897905
1.40363659802356E+018,0.0502654825,-0.1200786525,-0.0125663706,7.3631597083,0.367749375,-5.5244128333
1.40363659802856E+018,0.0356047167,-0.1221730476,0.0020943951,7.30595425,0.4739880833,-5.5080684167
1.40363659803356E+018,0.0216420827,-0.130550628,0.0160570291,7.2896098333,0.5475379583,-5.4998962083
1.40363659803856E+018,0.0083775804,-0.1396263402,0.0335103216,7.2242321667,0.6047434167,-5.467207375
1.40363659804356E+018,-0.0027925268,-0.142418867,0.0530580093,7.232404375,0.5066769167,-5.491724
1.40363659804856E+018,-0.0090757121,-0.1445132621,0.0656243799,7.2896098333,0.3350605417,-5.5734460833
1.40363659805356E+018,-0.0132645023,-0.1452113938,0.0907571211,7.4448817917,0.3595771667,-5.712373625
1.40363659805856E+018,-0.0048869219,-0.1577777644,0.1089085453,7.4203651667,0.269682875,-5.7042014167
1.40363659806356E+018,0,-0.1591740278,0.1228711793,7.4939150417,0.1879607917,-5.7532346667
1.40363659806856E+018,0.0111701072,-0.1710422667,0.13543755,7.4939150417,0.1797885833,-5.7532346667
1.40363659807356E+018,0.0237364778,-0.1850049007,0.1403244719,7.4857428333,0.2043052083,-5.7777512917
1.40363659807856E+018,0.0307177948,-0.1926843494,0.1438151304,7.6573592083,0.2615106667,-5.83495675
1.40363659808356E+018,0.0370009801,-0.2073451151,0.1473057889,7.7554257083,0.34323275,-5.7859235
1.40363659808856E+018,0.0397935069,-0.2171189589,0.1326450232,7.8126311667,0.3023717083,-5.6796847917
1.40363659809356E+018,0.0404916386,-0.224100276,0.1186823891,7.9025254583,0.3023717083,-5.6551681667
1.40363659809856E+018,0.0397935069,-0.2387610417,0.1047197551,7.9270420833,0.3595771667,-5.614307125
1.40363659810356E+018,0.0342084533,-0.2436479636,0.0900589894,7.8780088333,0.4739880833,-5.4998962083
1.40363659810856E+018,0.0272271363,-0.2499311489,0.0733038286,7.7881145417,0.4985047083,-5.4345185417
1.40363659811356E+018,0.0153588974,-0.2631956512,0.0684169067,7.7390812917,0.6456044583,-5.3936575
1.40363659811856E+018,0.0013962634,-0.2743657584,0.0691150384,7.6900480417,0.784532,-5.2792465833
1.40363659812356E+018,-0.0097738438,-0.2792526803,0.074700092,7.7145646667,0.760015375,-5.2547299583
1.40363659812856E+018,-0.0237364778,-0.279950812,0.0837758041,7.7472535,0.8008764167,-5.24655775
1.40363659813356E+018,-0.0376991118,-0.2841396022,0.0921533845,7.771770125,0.8744262917,-5.2056967083
1.40363659813856E+018,-0.0572467995,-0.2855358656,0.10262536,7.7063924583,0.9234595417,-5.14849125
1.40363659814356E+018,-0.0712094335,-0.2953097094,0.1123992038,7.6900480417,0.9724927917,-5.1158024167
1.40363659814856E+018,-0.0865683309,-0.3050835532,0.1137954672,7.722736875,0.9479761667,-5.1158024167
1.40363659815356E+018,-0.1019272283,-0.312763002,0.116587994,7.6655314167,0.8744262917,-5.0095637083
1.40363659815856E+018,-0.1110029404,-0.3148573971,0.116587994,7.673703625,0.7436709583,-5.0095637083
1.40363659816356E+018,-0.116587994,-0.3239331092,0.1158898623,7.7390812917,0.6701210833,-5.0177359167
1.40363659816856E+018,-0.1228711793,-0.3385938749,0.1137954672,7.6818758333,0.63743225,-4.927841625
1.40363659817356E+018,-0.1207767842,-0.3462733236,0.1144935989,7.7309090833,0.4903325,-4.903325
1.40363659817856E+018,-0.1117010721,-0.3567452991,0.1158898623,7.8126311667,0.44129925,-4.8461195417
1.40363659818356E+018,-0.0998328332,-0.3707079331,0.1117010721,7.7635979167,0.318716125,-4.7725696667
1.40363659818856E+018,-0.0942477796,-0.3728023282,0.116587994,7.8371477917,0.2615106667,-4.780741875
1.40363659819356E+018,-0.0837758041,-0.3804817769,0.1151917306,7.9433865,0.3105439167,-4.7643974583
1.40363659819856E+018,-0.0767944871,-0.3783873818,0.1137954672,8.0251085833,0.392266,-4.7725696667
1.40363659820356E+018,-0.0740019603,-0.3748967233,0.1082104136,8.1068306667,0.4004382083,-4.8379473333
1.40363659820856E+018,-0.0760963554,-0.3728023282,0.0963421747,8.1476917083,0.53936575,-4.8379473333
1.40363659821356E+018,-0.0802851456,-0.3748967233,0.0823795407,8.0577974167,0.63743225,-4.780741875
1.40363659821856E+018,-0.0865683309,-0.3804817769,0.0600393263,8.0005919583,0.6946377083,-4.7725696667
1.40363659822356E+018,-0.0998328332,-0.3818780403,0.0453785606,8.1313472917,0.6946377083,-4.8052585
1.40363659822856E+018,-0.1082104136,-0.3860668305,0.0335103216,8.213069375,0.784532,-4.8134307083
1.40363659823356E+018,-0.1123992038,-0.375594855,0.0307177948,8.1967249583,0.7028099167,-4.8134307083
1.40363659823856E+018,-0.1158898623,-0.3693116697,0.0237364778,8.2212415833,0.6210878333,-4.7643974583
1.40363659824356E+018,-0.116587994,-0.3735004599,0.0223402144,8.1558639167,0.6537766667,-4.6908475833
1.40363659824856E+018,-0.1221730476,-0.3658210112,0.0202458193,8.1068306667,0.6456044583,-4.5764366667
1.40363659825356E+018,-0.1291543646,-0.3609340893,0.0202458193,8.164036125,0.6292600417,-4.5437478333
1.40363659825856E+018,-0.13543755,-0.3567452991,0.027925268,8.3193080833,0.6456044583,-4.584608875
1.40363659826356E+018,-0.1403244719,-0.3455751919,0.0390953752,8.3765135417,0.588399,-4.584608875
1.40363659826856E+018,-0.1396263402,-0.3323106896,0.0558505361,8.5236132917,0.514849125,-4.6009532917
1.40363659827356E+018,-0.1319468915,-0.3155555288,0.0767944871,8.605335375,0.4739880833,-4.65815875
1.40363659827856E+018,-0.1340412866,-0.2960078411,0.0963421747,8.6380242083,0.465815875,-4.707192
1.40363659828356E+018,-0.1270599695,-0.2785545486,0.1193805208,8.67888525,0.4249548333,-4.7889140833
1.40363659828856E+018,-0.1221730476,-0.265988178,0.1298524963,8.7197462917,0.514849125,-4.8706361667
1.40363659829356E+018,-0.1186823891,-0.2555162025,0.1389282085,8.6461964167,0.612915625,-4.878808375
1.40363659829856E+018,-0.1242674427,-0.2471386221,0.1326450232,8.654368625,0.6864655,-4.878808375
1.40363659830356E+018,-0.1284562329,-0.2422517002,0.1214749159,8.6952296667,0.7763597917,-4.9114972083
1.40363659830856E+018,-0.1368338134,-0.2394591734,0.1061160185,8.7197462917,0.8417374583,-4.9114972083
1.40363659831356E+018,-0.1431169987,-0.2324778564,0.0767944871,8.752435125,0.8499096667,-4.8216029167
1.40363659831856E+018,-0.1570796327,-0.2282890662,0.053756141,8.87501825,0.8417374583,-4.7480530417
1.40363659832356E+018,-0.1647590814,-0.2178170906,0.027925268,8.9240515,0.8825985,-4.6908475833
1.40363659832856E+018,-0.1759291886,-0.20525072,0.0118682389,8.8668460417,0.83356525,-4.6091255
1.40363659833356E+018,-0.1884955592,-0.1864011641,0.0006981317,8.8341572083,0.7763597917,-4.5274034167
1.40363659833856E+018,-0.1968731396,-0.1780235837,0,8.801468375,0.7028099167,-4.46202575
1.40363659834356E+018,-0.198269403,-0.1654572131,0.0027925268,8.67888525,0.5802267917,-4.4211647083
1.40363659834856E+018,-0.198269403,-0.1514945791,0.0097738438,8.5726465417,0.44129925,-4.4701979583
1.40363659835356E+018,-0.1961750079,-0.1368338134,0.0272271363,8.5317855,0.4331270417,-4.4783701667
1.40363659835856E+018,-0.1940806128,-0.1284562329,0.0495673508,8.360169125,0.4086104167,-4.4293369167
1.40363659836356E+018,-0.1898918226,-0.116587994,0.0733038286,8.311135875,0.4331270417,-4.4456813333
1.40363659836856E+018,-0.1919862177,-0.1151917306,0.0844739358,8.2947914583,0.5066769167,-4.4783701667
1.40363659837356E+018,-0.1968731396,-0.109606677,0.0942477796,8.409202375,0.5311935417,-4.56009225
1.40363659837856E+018,-0.2017600615,-0.0977384381,0.0942477796,8.6135075833,0.4331270417,-4.6009532917
1.40363659838356E+018,-0.2010619298,-0.0788888822,0.0935496479,8.7442629167,0.4086104167,-4.6990197917
1.40363659838856E+018,-0.1954768762,-0.0698131701,0.1019272283,8.7360907083,0.416782625,-4.707192
1.40363659839356E+018,-0.1877974275,-0.0509636142,0.1054178868,8.7279185,0.3595771667,-4.6499865417
1.40363659839856E+018,-0.177325452,-0.0425860337,0.0998328332,8.752435125,0.4249548333,-4.6663309583
1.40363659840356E+018,-0.1668534765,-0.0397935069,0.0921533845,8.8178127917,0.5066769167,-4.682675375
1.40363659840856E+018,-0.1605702912,-0.0300196631,0.0753982237,8.8668460417,0.4903325,-4.6990197917
1.40363659841356E+018,-0.1570796327,-0.020943951,0.0593411946,8.948568125,0.4739880833,-4.7480530417
1.40363659841856E+018,-0.1500983157,-0.0146607657,0.0411897703,8.8913626667,0.4576436667,-4.6908475833
1.40363659842356E+018,-0.1382300768,-0.0062831853,0.0244346095,8.8586738333,0.4249548333,-4.6499865417
1.40363659842856E+018,-0.1291543646,0.0027925268,0.0132645023,8.8096405833,0.416782625,-4.65815875
1.40363659843356E+018,-0.1186823891,0.0055850536,0.0111701072,8.7606073333,0.4903325,-4.6254699167
1.40363659843856E+018,-0.1061160185,0.0132645023,0.0188495559,8.6952296667,0.4903325,-4.5764366667
1.40363659844356E+018,-0.0977384381,0.0286233997,0.0188495559,8.7442629167,0.4576436667,-4.5519200417
1.40363659844856E+018,-0.0921533845,0.041887902,0.0195476876,8.8096405833,0.4985047083,-4.5764366667
1.40363659845356E+018,-0.0893608577,0.0488692191,0.0244346095,8.7687795417,0.465815875,-4.6009532917
1.40363659845856E+018,-0.0865683309,0.0656243799,0.0397935069,8.7932961667,0.4331270417,-4.65815875
1.40363659846356E+018,-0.0830776724,0.0767944871,0.0516617459,8.8096405833,0.3840937917,-4.6663309583
1.40363659846856E+018,-0.0823795407,0.088662726,0.0670206433,8.7606073333,0.3268883333,-4.6745031667
1.40363659847356E+018,-0.0774926188,0.0984365698,0.0844739358,8.850501625,0.2860272917,-4.7398808333
1.40363659847856E+018,-0.0684169067,0.1075122819,0.0970403064,9.0139457917,0.2860272917,-4.8216029167
1.40363659848356E+018,-0.0572467995,0.1214749159,0.0998328332,9.1773899583,0.24516625,-4.927841625
1.40363659848856E+018,-0.0488692191,0.1368338134,0.0942477796,9.2100787917,0.1552719583,-4.9850470833
1.40363659849356E+018,-0.0356047167,0.149400184,0.0809832773,9.242767625,0.0980665,-5.0340803333
1.40363659849856E+018,-0.0146607657,0.1535889742,0.0649262482,9.218251,0.1144109167,-5.0422525417
1.40363659850356E+018,0.0020943951,0.1675516082,0.0558505361,9.2100787917,0.122583125,-5.0667691667
1.40363659850856E+018,0.0230383461,0.1752310569,0.0453785606,9.2019065833,0.1307553333,-5.1076302083
1.40363659851356E+018,0.0390953752,0.1794198471,0.0376991118,9.0629790417,0.171616375,-5.0177359167
1.40363659851856E+018,0.0572467995,0.1905899543,0.027925268,8.9894291667,0.1389275417,-4.9441860417
1.40363659852356E+018,0.0712094335,0.2031563249,0.0195476876,8.9240515,0.24516625,-4.9605304583
1.40363659852856E+018,0.0823795407,0.2143264321,0.0160570291,8.8178127917,0.2533384583,-4.927841625
1.40363659853356E+018,0.088662726,0.2282890662,0.0160570291,8.6380242083,0.3105439167,-4.8869805833
1.40363659853856E+018,0.0921533845,0.2429498319,0.0160570291,8.458235625,0.2615106667,-4.8706361667
1.40363659854356E+018,0.0970403064,0.2562143342,0.0181514242,8.409202375,0.269682875,-4.9360138333
1.40363659854856E+018,0.0984365698,0.2631956512,0.0216420827,8.28661925,0.3268883333,-4.9196694167
1.40363659855356E+018,0.095644043,0.2701769682,0.0321140582,8.311135875,0.2369940417,-4.927841625
1.40363659855856E+018,0.095644043,0.2750638901,0.0453785606,8.3356525,0.2043052083,-4.9932192917
1.40363659856356E+018,0.0942477796,0.286932129,0.0593411946,8.3765135417,0.171616375,-4.9932192917
1.40363659856856E+018,0.095644043,0.3001966313,0.0705113018,8.48275225,0.0817220833,-5.1158024167
1.40363659857356E+018,0.0991347015,0.3050835532,0.0740019603,8.5317855,0.0817220833,-5.2302133333
1.40363659857856E+018,0.1040216234,0.3169517922,0.0823795407,8.5399577083,0.04903325,-5.2547299583
1.40363659858356E+018,0.1075122819,0.3288200311,0.0858701992,8.5644743333,0,-5.2874187917
1.40363659858856E+018,0.1144935989,0.3281218994,0.0795870139,8.556302125,-0.024516625,-5.34462425
1.40363659859356E+018,0.1172861257,0.326725636,0.074700092,8.556302125,-0.024516625,-5.320107625
1.40363659859856E+018,0.1249655744,0.3274237677,0.0621337214,8.507268875,-0.0572054583,-5.320107625
1.40363659860356E+018,0.1389282085,0.3253293726,0.0453785606,8.5317855,-0.0653776667,-5.3527964583
1.40363659860856E+018,0.1480039206,0.3295181628,0.0356047167,8.5236132917,0.0081722083,-5.369140875
1.40363659861356E+018,0.1556833693,0.3371976115,0.0300196631,8.4173745833,-0.0326888333,-5.3282798333
1.40363659861856E+018,0.1640609497,0.3378957432,0.0216420827,8.3438247083,-0.0980665,-5.295591
1.40363659862356E+018,0.1717403984,0.3420845334,0.0265290046,8.237586,-0.0572054583,-5.2629021667
1.40363659862856E+018,0.1801179788,0.3455751919,0.0307177948,8.0577974167,-0.0081722083,-5.222041125
1.40363659863356E+018,0.1864011641,0.3525565089,0.0293215314,7.967903125,0.0163444167,-5.1893522917
1.40363659863856E+018,0.1870992958,0.3511602455,0.0342084533,7.8780088333,0.1307553333,-5.1566634583
1.40363659864356E+018,0.1829105056,0.3539527723,0.0376991118,7.7881145417,0.1634441667,-5.123974625
1.40363659864856E+018,0.1801179788,0.361632221,0.0342084533,7.7554257083,0.1389275417,-5.074941375
1.40363659865356E+018,0.1731366618,0.3707079331,0.0272271363,7.7145646667,0.0898942917,-5.1076302083
1.40363659865856E+018,0.1661553448,0.3776892501,0.0258308729,7.6410147917,0.0408610417,-5.0585969583
